"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","ESG.Score","ESG.Combined.Score","ESG.Controversies.Score","res_use_score","emis_score","env_inno_score","workf_score","hum_r_score","comm_score","prod_score","mgmt_score","shar_score","csrs_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","w_res","w_emis","w_inno","w_work","w_hum","w_comm","w_prod","w_mgmt","w_shar","w_csrs","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"1650","HES.N",6.671e+09,3.4459e+10,61.47,-6.33e+08,-3.17e+08,316621060,1.177e+09,7.8e+07,-0.92,2016,70.50323752,70.50323752,92.30769231,95.56213018,90.56122449,28,63.30472103,74.74226804,99.78540773,28.86904762,71.99741713,31.83383556,99.23076923,2016.3,53.62,2016-09-30,"Energy",-1.00119682499958,0.193592385153371,0.246351269242798,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,66.4418610096053,0.24,74.3018859539583
"1651","HES.N",6.45e+09,3.4234e+10,62.34,-6.78e+08,-3.73e+08,316674360,1.224e+09,1.99e+08,-1.08,2016,70.50323752,70.50323752,92.30769231,95.56213018,90.56122449,28,63.30472103,74.74226804,99.78540773,28.86904762,71.99741713,31.83383556,99.23076923,2016.2,60.1,2016-06-30,"Energy",-1.17786612089466,0.188409183852311,0.628405785678386,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,66.4418610096053,0.24,74.3018859539583
"1652","HES.N",6.498e+09,3.4808e+10,63.85,-8.34e+08,-4.88e+08,316719380,9.73e+08,1.32e+08,-1.42,2016,70.50323752,70.50323752,92.30769231,95.56213018,90.56122449,28,63.30472103,74.74226804,99.78540773,28.86904762,71.99741713,31.83383556,99.23076923,2016.1,52.65,2016-03-31,"Energy",-1.54079614578685,0.186681222707424,0.416772727958737,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,66.4418610096053,0.24,74.3018859539583
"1653","HES.N",6.506e+09,3.4157e+10,66.46,-2.283e+09,-1.791e+09,286045590,1.386e+09,3.78e+08,-5.07,2015,76.74933004,76.74933004,100,95.3125,85.27777778,80.6122449,65.36697248,69.18604651,99.7706422,27.51677852,86.78482587,29.3221393,99.25,2015.4,48.48,2015-12-31,"Energy",-6.26123968560396,0.190473402230875,1.32146767233852,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,77.0861020206579,0.24,72.8643665222917
"1654","HES.N",6.474e+09,3.6456e+10,69.41,-5.39e+08,-2.39e+08,286097190,1.639e+09,1.44e+08,-0.66,2015,76.74933004,76.74933004,100,95.3125,85.27777778,80.6122449,65.36697248,69.18604651,99.7706422,27.51677852,86.78482587,29.3221393,99.25,2015.3,50.06,2015-09-30,"Energy",-0.835380452356068,0.177583936800527,0.503325460833782,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,77.0861020206579,0.24,72.8643665222917
"1655","HES.N",5.888e+09,3.5558e+10,68.38,-7.09e+08,-5.53e+08,287057760,1.935e+09,9e+07,-1.54,2015,76.74933004,76.74933004,100,95.3125,85.27777778,80.6122449,65.36697248,69.18604651,99.7706422,27.51677852,86.78482587,29.3221393,99.25,2015.2,66.88,2015-06-30,"Energy",-1.9264415635376,0.165588615782665,0.313525751751146,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,77.0861020206579,0.24,72.8643665222917
"1656","HES.N",5.911e+09,3.6101e+10,68.93,-7.27e+08,-3.76e+08,287382010,1.55e+09,2.69e+08,-1.01,2015,76.74933004,76.74933004,100,95.3125,85.27777778,80.6122449,65.36697248,69.18604651,99.7706422,27.51677852,86.78482587,29.3221393,99.25,2015.1,67.87,2015-03-31,"Energy",-1.30836303914779,0.163735076590676,0.936036323220093,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,77.0861020206579,0.24,72.8643665222917
"1657","HES.N",5.919e+09,3.8407e+10,71.18,1.76e+08,-5e+06,285834960,2.525e+09,1.71e+08,-0.01,2014,74.04195214,74.04195214,89.77272727,99.67532468,82.8313253,79,63.83495146,63.81578947,95.38834951,89.69465649,54.82365145,21.42116183,99.25788497,2014.4,73.82,2014-12-31,"Energy",-0.0174926118204715,0.154112531569766,0.598247324260126,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,68.0573843263158,0.24,88.5333719370833
"1658","HES.N",5.929e+09,4.0975e+10,74.89,5.91e+08,3.59e+08,298968570,2.705e+09,9e+07,0.88,2014,74.04195214,74.04195214,89.77272727,99.67532468,82.8313253,79,63.83495146,63.81578947,95.38834951,89.69465649,54.82365145,21.42116183,99.25788497,2014.3,94.32,2014-09-30,"Energy",1.20079512037001,0.144697986577181,0.301034988393596,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,68.0573843263158,0.24,88.5333719370833
"1659","HES.N",5.953e+09,4.1071e+10,72.79,1.066e+09,9.74e+08,307724550,2.804e+09,4.6e+08,2.36,2014,74.04195214,74.04195214,89.77272727,99.67532468,82.8313253,79,63.83495146,63.81578947,95.38834951,89.69465649,54.82365145,21.42116183,99.25788497,2014.2,98.89,2014-06-30,"Energy",3.16516832992363,0.144944121156047,1.49484335910151,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,68.0573843263158,0.24,88.5333719370833
"1660","HES.N",5.434e+09,4.1424e+10,70.53,6.03e+08,3.64e+08,314208320,2.582e+09,1.19e+08,0.86,2014,74.04195214,74.04195214,89.77272727,99.67532468,82.8313253,79,63.83495146,63.81578947,95.38834951,89.69465649,54.82365145,21.42116183,99.25788497,2014.1,82.88,2014-03-31,"Energy",1.15846709596996,0.13117999227501,0.378729627528641,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,68.0573843263158,0.24,88.5333719370833
"1661","HES.N",5.42e+09,4.2754e+10,79.94,2.91e+08,9.18e+08,285834960,2.653e+09,4.58e+08,2.17,2013,69.65981376,69.65981376,100,95,87.27810651,79.62962963,67.87439614,66.44736842,98.79227053,87.90322581,17.54658385,31.6252588,99.17883212,2013.4,83,2013-12-31,"Energy",3.21164353023857,0.126771764045469,1.60232324275519,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,60.6449400926316,0.24,89.6241103058333
"1662","HES.N",5.418e+09,4.1896e+10,64.87,6.8e+08,3.56e+08,337575160,2.719e+09,1.53e+08,0.87,2013,69.65981376,69.65981376,100,95,87.27810651,79.62962963,67.87439614,66.44736842,98.79227053,87.90322581,17.54658385,31.6252588,99.17883212,2013.3,77.34,2013-09-30,"Energy",1.05457996376274,0.129320221500859,0.453232400156457,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,60.6449400926316,0.24,89.6241103058333
"1663","HES.N",5.446e+09,4.1428e+10,64.15,2.007e+09,1.6e+09,343401300,3.051e+09,1.99e+08,3.82,2013,69.65981376,69.65981376,100,95,87.27810651,79.62962963,67.87439614,66.44736842,98.79227053,87.90322581,17.54658385,31.6252588,99.17883212,2013.2,66.49,2013-06-30,"Energy",4.65927181987954,0.131456985613595,0.579496932597518,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,60.6449400926316,0.24,89.6241103058333
"1664","HES.N",5.472e+09,4.2379e+10,59.86,1.623e+09,1.162e+09,343297820,3.431e+09,2.05e+08,2.71,2013,69.65981376,69.65981376,100,95,87.27810651,79.62962963,67.87439614,66.44736842,98.79227053,87.90322581,17.54658385,31.6252588,99.17883212,2013.1,71.61,2013-03-31,"Energy",3.38481613428247,0.129120554991859,0.597149145893207,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,60.6449400926316,0.24,89.6241103058333
"1665","HES.N",7.324e+09,4.3441e+10,55.29,5.07e+08,2.78e+08,341527620,1.4138e+10,3.62e+08,0.65,2012,69.90318227,69.90318227,100,96.91780822,86.02484472,80.90909091,72.27979275,72,98.70466321,87.91666667,11.8285124,20.8161157,99.17582418,2012.4,52.96,2012-12-31,"Energy",0.813989802640267,0.168596487189521,1.05994355595603,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,59.4121744285526,0.24,90.6393825491667
"1666","HES.N",7.22e+09,4.2212e+10,53.68,9.9e+08,5.1e+08,341547050,3.118e+09,2.59e+08,1.23,2012,69.90318227,69.90318227,100,96.91780822,86.02484472,80.90909091,72.27979275,72,98.70466321,87.91666667,11.8285124,20.8161157,99.17582418,2012.3,53.72,2012-09-30,"Energy",1.49320569450095,0.171041410025585,0.758314264462246,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,59.4121744285526,0.24,90.6393825491667
"1667","HES.N",7.546e+09,4.0614e+10,51.6,1.062e+09,5.4e+08,341512440,3.321e+09,1.96e+08,1.33,2012,69.90318227,69.90318227,100,96.91780822,86.02484472,80.90909091,72.27979275,72,98.70466321,87.91666667,11.8285124,20.8161157,99.17582418,2012.2,43.45,2012-06-30,"Energy",1.58120155154524,0.185798000689417,0.573917600190494,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,59.4121744285526,0.24,90.6393825491667
"1668","HES.N",6.94e+09,4.0647e+10,49.09,8.67e+08,5.39e+08,341611060,2.925e+09,2.53e+08,1.35,2012,69.90318227,69.90318227,100,96.91780822,86.02484472,80.90909091,72.27979275,72,98.70466321,87.91666667,11.8285124,20.8161157,99.17582418,2012.1,58.95,2012-03-31,"Energy",1.57781776737556,0.1707383078702,0.74060833978853,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,59.4121744285526,0.24,90.6393825491667
"1669","HES.N",6.005e+09,3.9136e+10,47.68,-1.98e+08,-1.34e+08,339975610,9.764e+09,4.26e+08,-0.35,2011,73.24953546,73.24953546,81,98.1884058,91.4556962,78.57142857,78.04232804,77.53623188,98.14814815,86.20689655,17.60204082,31.17346939,99.42638623,2011.4,56.8,2011-12-31,"Energy",-0.394145921232408,0.153439288634505,1.25303106302243,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,63.7257479265789,0.24,91.040218439375
"1670","HES.N",5.548e+09,3.7339e+10,48.4,2.13e+08,2.67e+08,339899800,8.659e+09,1.99e+08,0.72,2011,73.24953546,73.24953546,81,98.1884058,91.4556962,78.57142857,78.04232804,77.53623188,98.14814815,86.20689655,17.60204082,31.17346939,99.42638623,2011.3,52.46,2011-09-30,"Energy",0.785525616667029,0.148584589839042,0.585466658115127,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,63.7257479265789,0.24,91.040218439375
"1671","HES.N",5.506e+09,3.6991e+10,48.22,9.61e+08,5.69e+08,339882380,9.855e+09,2.57e+08,1.55,2011,73.24953546,73.24953546,81,98.1884058,91.4556962,78.57142857,78.04232804,77.53623188,98.14814815,86.20689655,17.60204082,31.17346939,99.42638623,2011.2,74.76,2011-06-30,"Energy",1.67410855484771,0.148847016841935,0.756143934263377,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,63.7257479265789,0.24,91.040218439375
"1672","HES.N",5.517e+09,3.6637e+10,45.78,1.485e+09,9.74e+08,339747220,1.022e+10,3.13e+08,2.7,2011,73.24953546,73.24953546,81,98.1884058,91.4556962,78.57142857,78.04232804,77.53623188,98.14814815,86.20689655,17.60204082,31.17346939,99.42638623,2011.1,85.21,2011-03-31,"Energy",2.86683729156047,0.150585473701449,0.921273174803314,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,63.7257479265789,0.24,91.040218439375
"1673","HES.N",5.537e+09,3.5396e+10,42.29,3.57e+08,8.3e+07,337681000,9.038e+09,3.17e+08,0.24,2010,68.65902704,68.65902704,81.81818182,95.18518519,99.6835443,23.25581395,89.37823834,62.6984127,93.52331606,85.58558559,33.85469223,17.40665994,99.3,2010.4,76.54,2010-12-31,"Energy",0.245794107456446,0.156430105096621,0.938755807996304,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,61.7656724675,0.24,86.5116035316667
"1674","HES.N",5.541e+09,3.3485e+10,41.66,1.291e+09,1.091e+09,328497270,9.036e+09,2.25e+08,3.46,2010,68.65902704,68.65902704,81.81818182,95.18518519,99.6835443,23.25581395,89.37823834,62.6984127,93.52331606,85.58558559,33.85469223,17.40665994,99.3,2010.3,59.12,2010-09-30,"Energy",3.32118437392189,0.165477079289234,0.684937199021471,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,61.7656724675,0.24,86.5116035316667
"1675","HOLX.OQ",2615600000,7337800000,-8.11,116100000,86500000,277726000,734400000,54400000,1.18,2016,44.11045088,44.11045088,100,34.61538462,50,0,68.24817518,0,28.83211679,21.53846154,98.9883771,42.72492467,0,2016.4,40.12,2016-12-31,"Healthcare",0.311458055781598,0.356455613399111,0.195876511381722,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,42.1672503989286,0.16,68.24817518
"1676","HOLX.OQ",3049400000,7.317e+09,-11.9,107500000,92100000,277726000,726900000,62500000,1.26,2016,44.11045088,44.11045088,100,34.61538462,50,0,68.24817518,0,28.83211679,21.53846154,98.9883771,42.72492467,0,2016.3,38.83,2016-09-24,"Healthcare",0.331621814306187,0.416755500888342,0.225041947819073,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,42.1672503989286,0.16,68.24817518
"1677","HOLX.OQ",3088800000,7306700000,-12.63,101100000,84800000,277072000,717400000,58800000,1.16,2016,44.11045088,44.11045088,100,34.61538462,50,0,68.24817518,0,28.83211679,21.53846154,98.9883771,42.72492467,0,2016.2,34.6,2016-06-25,"Healthcare",0.306057631229428,0.42273529774043,0.212219206560028,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,42.1672503989286,0.16,68.24817518
"1678","HOLX.OQ",3.098e+09,7286300000,-12.87,91900000,68900000,279760000,693300000,59100000,0.92,2016,44.11045088,44.11045088,100,34.61538462,50,0,68.24817518,0,28.83211679,21.53846154,98.9883771,42.72492467,0,2016.1,34.5,2016-03-26,"Healthcare",0.246282527881041,0.425181505016263,0.211252502144695,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,42.1672503989286,0.16,68.24817518
"1679","HOLX.OQ",3239100000,7679500000,-12.58,114700000,84900000,283537000,695200000,51700000,1.11,2015,32.8057503,32.8057503,100,0,1.041666667,0,41.84782609,0,29.34782609,17.24137931,91.44900498,15.14303483,0,2015.4,38.69,2015-12-26,"Healthcare",0.299431820185725,0.421785272478677,0.182339518299199,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.3274357419524,0.16,41.84782609
"1680","HOLX.OQ",3.221e+09,7642500000,-13.28,25400000,25100000,282495000,702800000,53700000,0.32,2015,32.8057503,32.8057503,100,0,1.041666667,0,41.84782609,0,29.34782609,17.24137931,91.44900498,15.14303483,0,2015.3,39.13,2015-09-26,"Healthcare",0.0888511301084975,0.421458946679751,0.190091860032921,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.3274357419524,0.16,41.84782609
"1681","HOLX.OQ",3270800000,8130500000,-13.13,46700000,29400000,281485000,693900000,5.6e+07,0.36,2015,32.8057503,32.8057503,100,0,1.041666667,0,41.84782609,0,29.34782609,17.24137931,91.44900498,15.14303483,0,2015.2,38.06,2015-06-27,"Healthcare",0.104446062845267,0.402287682184368,0.198944881610033,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.3274357419524,0.16,41.84782609
"1682","HOLX.OQ",3358100000,8031800000,-13.76,60800000,47800000,280923000,655500000,53300000,0.59,2015,32.8057503,32.8057503,100,0,1.041666667,0,41.84782609,0,29.34782609,17.24137931,91.44900498,15.14303483,0,2015.1,33.025,2015-03-28,"Healthcare",0.170153387227105,0.418100550312508,0.189731705841102,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.3274357419524,0.16,41.84782609
"1683","HOLX.OQ",3815400000,8078100000,-14.45,44100000,29200000,279466000,652800000,5.2e+07,0.35,2014,24.90462923,24.90462923,100,0,3.75,0,28.90625,0,24.21875,9.322033898,70.90248963,11.9813278,0,2014.4,26.74,2014-12-27,"Healthcare",0.104484982072953,0.472314034240725,0.186069146157314,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,20.6550099387619,0.16,28.90625
"1684","HOLX.OQ",4153200000,8414700000,-15.04,38600000,28100000,277972000,660600000,52100000,0.33,2014,24.90462923,24.90462923,100,0,3.75,0,28.90625,0,24.21875,9.322033898,70.90248963,11.9813278,0,2014.3,24.33,2014-09-27,"Healthcare",0.101089318348611,0.493564832970872,0.187428949678385,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,20.6550099387619,0.16,28.90625
"1685","HOLX.OQ",4168500000,8.412e+09,-15.64,22600000,11300000,277450000,632600000,52500000,0.13,2014,24.90462923,24.90462923,100,0,3.75,0,28.90625,0,24.21875,9.322033898,70.90248963,11.9813278,0,2014.2,25.35,2014-06-28,"Healthcare",0.0407280591097495,0.495542082738944,0.1892232834745,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,20.6550099387619,0.16,28.90625
"1686","HOLX.OQ",4183958000,8362395000,-16.28,-11750000,-16765000,276236000,625008000,49915000,-0.2,2014,24.90462923,24.90462923,100,0,3.75,0,28.90625,0,24.21875,9.322033898,70.90248963,11.9813278,0,2014.1,21.5,2014-03-29,"Healthcare",-0.0606908585412473,0.500330108778645,0.180696940297427,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,20.6550099387619,0.16,28.90625
"1687","HOLX.OQ",4224732000,8484308000,-17.07,-1419000,-5351000,273404000,612448000,48669000,-0.06,2013,31.09799401,31.09799401,100,0,1.19047619,0,19.53125,0,23.38709677,18.6440678,76.86335404,74.89648033,0,2013.4,22.35,2013-12-28,"Healthcare",-0.0195717692499012,0.497946562053146,0.178011294640898,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.5782149060714,0.16,19.53125
"1688","HOLX.OQ",4242100000,9000800000,-17.58,-1104876000,-1113864000,271817000,622139000,48691000,-11.52,2013,31.09799401,31.09799401,100,0,1.19047619,0,19.53125,0,23.38709677,18.6440678,76.86335404,74.89648033,0,2013.3,20.65,2013-09-28,"Healthcare",-4.09784524146761,0.471302550884366,0.179131548063587,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.5782149060714,0.16,19.53125
"1689","HOLX.OQ",4347300000,10333203000,-18.26,-6923000,-10950000,269977000,626136000,47779000,-0.11,2013,31.09799401,31.09799401,100,0,1.19047619,0,19.53125,0,23.38709677,18.6440678,76.86335404,74.89648033,0,2013.2,19.3,2013-06-29,"Healthcare",-0.0405590105823829,0.420711758009593,0.176974334850747,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.5782149060714,0.16,19.53125
"1690","HOLX.OQ",4551019000,10309206000,-18.74,-73748000,-51104000,269120000,612663000,49621000,-0.49,2013,31.09799401,31.09799401,100,0,1.19047619,0,19.53125,0,23.38709677,18.6440678,76.86335404,74.89648033,0,2013.1,22.6,2013-03-30,"Healthcare",-0.189892984542212,0.441451941109723,0.184382431629013,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.5782149060714,0.16,19.53125
"1691","HOLX.OQ",4237085000,10468555000,-19.29,-7353000,3118000,267154000,631362000,51509000,0.03,2012,32.62891168,32.62891168,64.70588235,0,0,0,35.15625,0,28.22580645,18.6440678,83.00619835,49.12190083,0,2012.4,20.03,2012-12-29,"Healthcare",0.0116711709351161,0.404744016724371,0.192806396310742,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.1105476269048,0.16,35.15625
"1692","HOLX.OQ",4971179000,10477108000,-19.9,-98003000,-77733000,265416000,588496000,51632000,-0.94,2012,32.62891168,32.62891168,64.70588235,0,0,0,35.15625,0,28.22580645,18.6440678,83.00619835,49.12190083,0,2012.3,20.24,2012-09-29,"Healthcare",-0.292872321186364,0.474480075990436,0.194532356753172,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.1105476269048,0.16,35.15625
"1693","HOLX.OQ",1542146000,6026794000,-4.55,55007000,23594000,264666000,470228000,26229000,0.39,2012,32.62891168,32.62891168,64.70588235,0,0,0,35.15625,0,28.22580645,18.6440678,83.00619835,49.12190083,0,2012.2,18.04,2012-06-23,"Healthcare",0.0891463202678092,0.255881651173078,0.099102264741221,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.1105476269048,0.16,35.15625
"1694","HOLX.OQ",1527027000,6048256000,-4.9,-58608000,-40273000,264447000,471165000,29297000,-0.67,2012,32.62891168,32.62891168,64.70588235,0,0,0,35.15625,0,28.22580645,18.6440678,83.00619835,49.12190083,0,2012.1,21.55,2012-03-24,"Healthcare",-0.152291385419385,0.252473936288411,0.110785904169834,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,27.1105476269048,0.16,35.15625
"1695","HOLX.OQ",1507533000,6046084000,-5.17,39904000,20812000,263194000,472711000,28342000,0.35,2011,32.78991375,32.78991375,100,0,0,0,50,0,8.870967742,20.1754386,79.64285714,73.21428571,0,2011.4,17.51,2011-12-24,"Healthcare",0.0790747509441705,0.24934039950487,0.107684825641922,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.6417868781667,0.16,50
"1696","HOLX.OQ",1488580000,6008780000,-5.51,41606000,27569000,262240000,467045000,28879000,0.46,2011,32.78991375,32.78991375,100,0,0,0,50,0,8.870967742,20.1754386,79.64285714,73.21428571,0,2011.3,15.21,2011-09-24,"Healthcare",0.105128889566809,0.247734149028588,0.110124313605857,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.6417868781667,0.16,50
"1697","HOLX.OQ",1470110000,5937223000,-5.8,44424000,36196000,262122000,451082000,29325000,0.61,2011,32.78991375,32.78991375,100,0,0,0,50,0,8.870967742,20.1754386,79.64285714,73.21428571,0,2011.2,20.17,2011-06-25,"Healthcare",0.138088371063856,0.247609025296843,0.111875386270515,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.6417868781667,0.16,50
"1698","HOLX.OQ",1451882000,5836243000,-5.83,128827000,82445000,261393000,438651000,29935000,1.43,2011,32.78991375,32.78991375,100,0,0,0,50,0,8.870967742,20.1754386,79.64285714,73.21428571,0,2011.1,22.2,2011-03-26,"Healthcare",0.315406303917856,0.248769970681481,0.114521046852823,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,26.6417868781667,0.16,50
"1699","HOLX.OQ",1434132000,5665579000,-5.49,12529000,10940000,260040000,432571000,28557000,0.19,2010,17.80463252,17.80463252,100,0,0,0,50,0,14.92537313,20.33898305,22.25025227,45.56004036,0,2010.4,18.82,2010-12-25,"Healthcare",0.0420704506998923,0.253130703852157,0.109817720350715,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,11.9458445480952,0.16,50
"1700","HOLX.OQ",1447053000,5625834000,-5.9,-172589000,-136974000,259269000,428299000,29254000,-2.41,2010,17.80463252,17.80463252,100,0,0,0,50,0,14.92537313,20.33898305,22.25025227,45.56004036,0,2010.3,16.01,2010-09-25,"Healthcare",-0.528308436411603,0.257215730147743,0.112832617860215,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,11.9458445480952,0.16,50
"1701","HPE.N",1.2168e+10,7.9629e+10,8.81,5.53e+08,9.6e+07,1.666e+09,5.234e+09,-4e+07,0.12,2016,70.34811041,70.34811041,100,94.68085106,69.31818182,41.46341463,81.57894737,82.22222222,90.35087719,15.74074074,89.21653035,69.62978907,84.76923077,2016.4,13.44727553,2016-10-31,"Technology Equipment",0.0576230492196879,0.152808650114908,-0.0240096038415366,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,66.1290932971875,0.36,88.0384064618056
