Company,Date,ESG Score,ESG Combined Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
AES.N,12/31/2010,33.56788773,33.56788773,100,0.434782609,40.90909091,0,22.8,0,38.8,12.74509804,90.4641776,96.82139253,11.7
AES.N,12/31/2009,41.44035245,41.44035245,100,1.648351648,36.5,32.25806452,32.85714286,0,57.14285714,16.09195402,99.01349948,95.5867082,13.20541761
AFL.N,12/31/2018,58.79535152,45.7438296,32.69230769,79.77099237,72.4025974,0,91.50485437,39.5,86.65048544,35.85858586,67.77907884,13.40749415,67.82178218
AFL.N,12/31/2017,59.51928605,59.51928605,100,80.24193548,71.37931034,0,91.79104478,62.94117647,79.85074627,36.50793651,61.44118828,19.61059815,83.87553041
AFL.N,12/31/2016,51.98913752,51.98913752,100,72.60869565,74.81203008,0,80.65326633,0,83.16582915,37.43169399,58.26517434,18.5320706,76.23076923
AFL.N,12/31/2015,53.01361466,53.01361466,100,80.28846154,79.71698113,0,84.82142857,0,84.22619048,37.41496599,57.6181592,19.30970149,76.91666667
AFL.N,12/31/2014,56.38567418,56.38567418,100,83.66336634,87.14285714,0,86.33333333,0,84.66666667,89.11290323,47.87344398,11.77385892,78.29313544
AFL.N,12/31/2013,61.87169606,61.87169606,100,85.48387097,74.24242424,0,88.85135135,0,97.63513514,84.74576271,61.4389234,20.85921325,76.64233577
AFL.N,12/31/2012,61.25371274,61.25371274,75,79.88505747,82.14285714,0,88.54166667,0,88.02816901,82.32758621,68.33677686,18.75,62.54578755
AFL.N,12/31/2011,57.71018624,57.71018624,100,88.95348837,88.82978723,0,87.06293706,0,92.25352113,83.33333333,51.8877551,29.74489796,44.45506692
AFL.N,12/31/2010,54.52170972,54.52170972,88.70967742,74.375,68.75,0,94.71830986,0,90.84507042,73.18181818,37.89101917,48.38546922,46.6
AFL.N,12/31/2009,58.59072119,58.59072119,100,68.25396825,52.89855072,0,90.8,0,76.61290323,80.31914894,58.72274143,66.51090343,35.10158014
AIG.N,12/31/2018,62.99702738,58.42159061,53.84615385,25.57251908,57.46753247,74.44444444,62.37864078,0,67.23300971,35.85858586,92.68149883,88.03669009,25.80445545
AIG.N,12/31/2017,67.46975471,67.46975471,68.18181818,22.17741935,90,75.625,64.92537313,27.64705882,87.31343284,36.50793651,81.8747491,93.71738258,39.74540311
AIG.N,12/31/2016,67.09409011,53.1899022,39.28571429,6.956521739,91.35338346,72.65625,61.05527638,45.96774194,89.1959799,37.43169399,88.39862247,59.55660783,39.53846154
AIG.N,12/31/2015,63.6040766,63.0520383,62.5,6.730769231,80.66037736,41.22807018,53.86904762,50,88.39285714,37.41496599,88.89925373,59.67039801,39.66666667
AIG.N,12/31/2014,45.70126155,29.58140001,13.46153846,5.940594059,55.71428571,58.03571429,49.66666667,9.302325581,93.66666667,34.27419355,35.21784232,48.39211618,38.49721707
AIG.N,12/31/2013,45.88707428,28.09059596,10.29411765,0,23.73737374,0,28.04054054,0,75.33783784,32.20338983,88.5610766,53.57142857,0
AIG.N,12/31/2012,33.80339418,22.58351527,11.36363636,0,28.06122449,0,20.48611111,0,75.70422535,32.32758621,54.1838843,27.01446281,0
AIG.N,12/31/2011,32.31701024,22.19298788,12.06896552,0,20.74468085,0,17.83216783,0,32.04225352,31.14035088,65.76530612,44.03061224,11.28107075
AIG.N,12/31/2010,31.8601897,16.73654646,1.612903226,0,24.43181818,0,9.507042254,0,33.09859155,33.18181818,53.53178607,88.74873865,11.7
AIG.N,12/31/2009,46.83811832,24.80794805,2.777777778,55.55555556,71.73913043,0,62,0,65.72580645,85.63829787,29.85462098,72.11838006,42.66365688
AIV.N,12/31/2019,50.20497297,50.20497297,100,40.87136929,0,49.34210526,64.01734104,0,49.27745665,89.80582524,98.01754386,1,40.03099174
AIV.N,12/31/2018,53.54300185,53.54300185,100,35.4679803,0,49.24242424,68.93939394,0,85.90909091,89.21232877,97.95081967,0.370804059,38.49009901
AIV.N,12/31/2017,54.22801835,54.22801835,100,39.15662651,0,49.03846154,74.67741935,0,85,90.89219331,94.88157367,1.264552389,39.74540311
AIV.N,12/31/2016,49.78740639,49.78740639,100,38.63636364,0,48.93617021,67.27574751,0,65.94684385,87.65182186,95.07102884,1.528196298,7.769230769
AIV.N,12/31/2015,46.91693277,46.91693277,100,40.07633588,0,0,72.31075697,0,64.14342629,83.7628866,85.66542289,0.404228856,31.83333333
AIV.N,12/31/2014,41.40770444,41.40770444,100,35.71428571,0,50,59.67741935,0,64.83870968,1.515151515,88.64107884,0.466804979,21.33580705
AIV.N,12/31/2013,36.35934651,36.35934651,100,40.52631579,0,50,70.20547945,0,42.80821918,0,67.13250518,0.776397516,24.17883212
AIV.N,12/31/2012,36.10004092,36.10004092,100,40.95744681,0,50,63.13868613,0,40.1459854,0,70.29958678,0.671487603,24.17582418
AIV.N,12/31/2011,34.54109248,34.54109248,100,45.29411765,0,0,55.34351145,0,46.94656489,0,69.13265306,0.765306122,27.72466539
AIV.N,12/31/2010,40.15340362,40.15340362,100,55.47945205,0,0,69.75806452,0,31.85483871,0,87.73965691,2.674066599,25.3
AIZ.N,12/31/2018,62.56740811,62.56740811,100,65.26717557,77.5974026,0,33.25242718,0,74.02912621,90.15151515,97.36533958,54.58626073,75.24752475
AIZ.N,12/31/2017,64.63973936,64.63973936,100,63.30645161,43.79310345,0,40.04975124,0,94.7761194,91.00529101,99.61862706,55.70052188,46.39321075
AIZ.N,12/31/2016,54.15630879,54.15630879,100,42.17391304,0,0,42.46231156,0,94.22110553,37.43169399,99.84933276,48.10589755,0
AIZ.N,12/31/2015,53.64173945,53.64173945,100,56.25,0,0,43.75,0,91.96428571,37.41496599,99.84452736,38.21517413,0
AIZ.N,12/31/2014,50.67044551,41.6813766,32.69230769,59.9009901,0,0,40.33333333,0,84.66666667,34.27419355,93.20539419,44.65767635,0
AIZ.N,12/31/2013,51.40815344,44.08642966,36.76470588,34.94623656,0,0,42.90540541,0,78.71621622,32.20338983,97.36024845,56.4699793,0
AIZ.N,12/31/2012,50.43859947,50.43859947,100,30.45977011,8.163265306,0,45.48611111,0,65.49295775,32.32758621,96.33264463,63.27479339,0
AIZ.N,12/31/2011,43.12309051,43.12309051,100,42.44186047,7.978723404,0,42.30769231,0,41.90140845,31.14035088,77.80612245,75.35714286,0
AIZ.N,12/31/2010,35.28849907,35.28849907,100,52.5,10.22727273,0,30.63380282,0,83.8028169,33.18181818,38.19374369,53.4308779,0
AIZ.N,12/31/2009,46.47403912,46.47403912,100,57.93650794,4.347826087,0,42.8,0,88.30645161,31.91489362,66.09553479,73.5721703,0
AJG.N,12/31/2019,57.5811997,57.5811997,100,0,24.56647399,36.36363636,47.26027397,27.08333333,78.76712329,34.92822967,83.66666667,65.59649123,63.79132231
AJG.N,12/31/2018,53.2337571,53.2337571,100,5.72519084,15.90909091,39.44444444,39.5631068,31,80.09708738,35.85858586,70.55035129,60.98750976,61.26237624
AJG.N,12/31/2017,57.04921576,57.04921576,100,6.451612903,20.68965517,26.25,43.53233831,50.58823529,79.85074627,36.50793651,87.73584906,44.4600562,48.23196605
AJG.N,12/31/2016,52.73521228,52.73521228,100,6.956521739,22.55639098,22.65625,48.49246231,8.870967742,83.16582915,37.43169399,88.26947912,34.07232028,21.23076923
AJG.N,12/31/2015,52.5657534,52.5657534,100,6.730769231,10.8490566,23.68421053,50.89285714,6.382978723,80.6547619,37.41496599,87.96641791,20.24253731,47.83333333
AJG.N,12/31/2014,51.43234523,51.43234523,100,5.940594059,12.38095238,33.03571429,48.33333333,9.302325581,84.66666667,34.27419355,84.906639,24.63692946,20.31539889
AJG.N,12/31/2013,50.17160499,50.17160499,100,2.688172043,11.11111111,0,58.44594595,21.42857143,86.14864865,32.20338983,74.68944099,26.75983437,49.54379562
AJG.N,12/31/2012,49.8641474,49.8641474,100,1.724137931,11.2244898,0,56.59722222,34.14634146,88.02816901,32.32758621,68.75,63.48140496,0
AJG.N,12/31/2011,45.52454805,45.52454805,100,0,0,0,51.3986014,0,85.56338028,0,73.21428571,71.58163265,31.73996176
AJG.N,12/31/2010,47.49643655,47.49643655,100,0,0,0,58.8028169,0,68.66197183,0,91.47325933,70.88799193,0
AKAM.OQ,12/31/2017,58.98194798,58.98194798,100,54.48275862,87.13235294,54.72972973,59.27536232,11.29032258,67.97101449,35.50488599,72.03934163,69.26936973,39.74540311
AKAM.OQ,12/31/2016,64.61945283,48.38115499,32.14285714,73.10606061,84.14634146,57.97101449,48.00664452,11.05263158,67.44186047,35.71428571,83.92165303,89.47481705,39.53846154
AKAM.OQ,12/31/2015,57.0461128,57.0461128,100,74.34782609,77.02702703,58.46153846,49.78813559,0,67.79661017,33.65853659,80.31716418,28.94900498,39.66666667
AKAM.OQ,12/31/2014,45.83698092,45.83698092,100,67.20430108,69.35483871,9.090909091,45.98765432,0,69.18238994,26.2962963,56.37966805,36.9813278,38.49721707
AKAM.OQ,12/31/2013,40.04562662,40.04562662,63.63636364,50.55555556,69.88636364,14.40677966,35.71428571,0,74.30555556,24.15254237,32.97101449,77.79503106,10.03649635
AKAM.OQ,12/31/2012,42.283015,42.283015,100,49.44444444,64.94252874,16.66666667,39.49275362,0,71.85185185,24.7826087,36.72520661,69.36983471,41.94139194
AKAM.OQ,12/31/2011,26.3904102,26.3904102,66.66666667,0,34.75609756,19.53125,37.68656716,0,71.59090909,24.31192661,4.132653061,39.84693878,44.45506692
AKAM.OQ,12/31/2010,32.0179647,32.0179647,100,0,31.41025641,20.96774194,41.11111111,0,91.41791045,25.92592593,5.297679112,81.18062563,11.7
AKAM.OQ,12/31/2009,24.43967675,24.43967675,100,0,39.28571429,20,35.41666667,0,58.47457627,26.59574468,5.763239875,53.1152648,13.20541761
AKAM.OQ,12/31/2008,22.01689492,22.01689492,100,0,0,0,20.5,0,74,29.62962963,9.298245614,31.98830409,0
ALB.N,12/31/2018,68.69083898,37.12319727,5.555555556,39.83516484,52.13903743,66.77852349,44.20289855,93.26923077,80.43478261,87.37113402,94.9843872,49.08274785,50
ALB.N,12/31/2017,67.6873373,67.6873373,100,38.92405063,49.69512195,66.66666667,46.68508287,92.91338583,70.44198895,87.20238095,91.3890004,61.0798876,51.41442716
ALB.N,12/31/2016,59.20190931,59.20190931,100,41.23376623,58.33333333,66.14173228,32.48587571,57.75862069,75.42372881,86.50306748,68.03702109,54.04649161,55.84615385
ALB.N,12/31/2015,67.81360646,67.81360646,100,47.93103448,38.17567568,96.21848739,43.93939394,64.5,77.87878788,87.74834437,98.04104478,33.30223881,69.58333333
ALB.N,12/31/2014,71.52294003,71.52294003,100,54.8,66.54135338,94.95412844,39.08450704,65.29411765,80.35714286,85.33834586,96.83609959,28.78630705,70.12987013
ALB.N,12/31/2013,67.07327867,67.07327867,100,64.4,58.39694656,56.01851852,26.4084507,65.82278481,90.2173913,86.53846154,96.42857143,46.42857143,69.79927007
ALB.N,12/31/2012,70.76650725,70.76650725,100,69.26229508,51.19047619,59.61538462,51.8115942,74,90.1459854,84.92063492,84.34917355,90.75413223,69.87179487
ALB.N,12/31/2011,58.39149383,58.39149383,100,51.27118644,51.65289256,61.38613861,50,65.94202899,82.55813953,69.00826446,44.43877551,60.66326531,73.13575526
ALB.N,12/31/2010,61.0378784,52.5189392,44,59.73451327,50,57.65306122,48.828125,38.52459016,86.11111111,79.91071429,76.03430878,73.71342079,76
ALB.N,12/31/2009,48.36594246,48.36594246,100,17.36842105,56.18556701,39.75903614,59.52380952,0,87.86407767,35.71428571,91.22533749,76.1682243,77.87810384
ALGN.OQ,12/31/2019,33.76771316,33.76771316,90,7.87037037,0,0,30.6372549,22.72727273,31.12745098,15.81632653,69.21052632,74.29824561,0
ALGN.OQ,12/31/2018,24.74762575,24.74762575,84.48275862,4.736842105,0,0,16.47398844,2.577319588,30.05780347,17.66467066,62.23653396,23.47775176,0
ALGN.OQ,12/31/2017,16.57546585,16.57546585,100,4.545454545,0,0,24.33333333,3.378378378,11,19.52054795,37.5150542,9.173022882,0
ALGN.OQ,12/31/2016,15.99952046,15.99952046,100,8.461538462,0,0,26.64233577,5.223880597,12.04379562,21.53846154,31.05897546,8.329746018,0
ALGN.OQ,12/31/2015,13.107972,13.107972,100,4.310344828,0,0,20.10869565,10,14.67391304,17.24137931,20.92661692,9.048507463,0
ALGN.OQ,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALGN.OQ,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALGN.OQ,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALGN.OQ,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALGN.OQ,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2018,51.14029049,51.14029049,100,36.42857143,54.72972973,0,48.25581395,48.24561404,83.13953488,9.090909091,92.05698673,94.00858704,43.37871287
ALK.N,12/31/2017,56.19925886,56.19925886,100,42.53731343,61.5942029,0,55.625,65.625,84.375,8.450704225,98.29385789,92.07145725,44.6251768
ALK.N,12/31/2016,58.87961491,58.87961491,94.44444444,35.83333333,66.39344262,0,75.69444444,73.07692308,97.91666667,9.677419355,85.55746879,92.96168747,59.76923077
ALK.N,12/31/2015,50.84629314,50.84629314,100,34.82142857,46.22641509,0,75.73529412,0,97.79411765,11.20689655,91.1380597,84.85696517,59.33333333
ALK.N,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALK.N,12/31/2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALL.N,12/31/2019,77.84464789,77.84464789,100,75.49668874,89.88439306,87.87878788,84.24657534,36.25,88.81278539,83.97129187,79.52631579,66.50877193,69.83471074
ALL.N,12/31/2018,71.0598273,71.0598273,100,77.48091603,83.44155844,90,92.47572816,39.5,91.99029126,84.34343434,47.09211553,64.3442623,67.82178218
ALL.N,12/31/2017,83.5156737,83.5156737,100,79.43548387,80.34482759,90.625,91.29353234,62.94117647,98.25870647,85.71428571,81.15214773,74.04656764,69.37765205
ALL.N,12/31/2016,77.62754979,77.62754979,100,82.17391304,62.78195489,89.84375,90.70351759,0,96.73366834,87.43169399,78.97115799,76.21609987,69.69230769
ALL.N,12/31/2015,76.42475406,76.42475406,100,90.86538462,68.39622642,92.10526316,89.58333333,0,94.3452381,87.07482993,75.90174129,70.86442786,69.58333333
ALL.N,12/31/2014,81.76298604,79.34303148,76.92307692,84.65346535,53.80952381,91.96428571,89,0,94.33333333,82.25806452,92.79045643,86.25518672,86.45640074
ALL.N,12/31/2013,80.30161578,69.5625726,58.82352941,84.40860215,82.32323232,94.44444444,86.14864865,0,98.31081081,77.11864407,89.28571429,74.68944099,85.03649635
ALL.N,12/31/2012,73.30341165,73.30341165,100,89.08045977,78.06122449,85.45454545,86.45833333,0,98.94366197,75,62.65495868,84.55578512,85.53113553
ALL.N,12/31/2011,75.63687553,69.71498949,63.79310345,86.62790698,76.06382979,85,89.86013986,0,98.23943662,75.87719298,73.7244898,80.86734694,73.13575526
ALL.N,12/31/2010,75.52172787,73.2447349,70.96774194,84.375,74.43181818,46.42857143,86.97183099,0,95.42253521,80,94.19778002,64.1271443,59.9
ALLE.N,12/31/2019,56.86739846,56.86739846,100,38.46153846,17.64705882,40,49.32432432,86.17021277,64.18918919,51.53846154,97,9,0
ALLE.N,12/31/2018,54.85867416,54.85867416,100,18.88888889,29.76190476,42.64705882,54.03225806,51.28205128,66.12903226,50,90.625,28.125,0
ALLE.N,12/31/2017,44.64227358,44.64227358,100,18.75,23.61111111,42.64705882,49.07407407,51.42857143,62.03703704,51.96078431,56.25,23.75,0
ALLE.N,12/31/2016,36.37150969,36.37150969,100,24.28571429,12.06896552,0,48.95833333,46.77419355,28.125,52.3255814,58.75,28.75,0
ALLE.N,12/31/2015,32.88125383,32.88125383,100,0,14,0,55.12820513,58.92857143,25.64102564,57.35294118,45.12195122,30.48780488,0
ALLE.N,12/31/2014,24.40375414,24.40375414,100,11.36363636,12.5,0,39.28571429,0,17.85714286,48.07692308,35.52631579,27.63157895,0
ALLE.N,12/31/2013,40.07004831,40.07004831,100,0,15,0,31.48148148,0,24.07407407,50,81.94444444,73.61111111,0
ALLE.N,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALLE.N,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALLE.N,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ALXN.OQ,12/31/2019,54.65305308,54.65305308,80.35714286,70,58.28025478,0,58.76068376,0,68.37606838,43.86363636,75.73684211,84.12280702,69.83471074
ALXN.OQ,12/31/2018,46.31526954,46.31526954,95.55555556,45.41984733,40.07936508,0,37.62626263,0,66.16161616,44.62365591,79.29352069,90.92505855,6.930693069
ALXN.OQ,12/31/2017,27.84313237,27.84313237,100,7.009345794,0,0,31.81818182,0,63.93939394,43.91891892,34.38378161,82.19590526,7.496463932
ALXN.OQ,12/31/2016,25.99921884,25.99921884,50,9.444444444,0,0,31.34920635,0,60.71428571,14.22413793,53.87430047,40.87387,0
ALXN.OQ,12/31/2015,22.56249316,22.56249316,100,6.790123457,0,0,45.98214286,0,35.71428571,11,40.64054726,52.58084577,0
ALXN.OQ,12/31/2014,21.62976998,21.62976998,88.23529412,8.904109589,0,0,38.58695652,0,48.33333333,11.58536585,38.22614108,34.28423237,0
ALXN.OQ,12/31/2013,31.89590884,31.89590884,100,14.78873239,14.84375,0,53.44827586,0,33.33333333,10.75949367,68.78881988,63.81987578,0
ALXN.OQ,12/31/2012,30.94278065,30.94278065,100,13.97058824,12.29508197,0,50.6097561,0,45.12195122,11.33333333,70.8161157,31.76652893,0
ALXN.OQ,12/31/2011,38.93574775,38.93574775,100,17.69230769,16.10169492,0,52.4691358,0,54.9382716,15.33333333,93.92857143,45.66326531,0
ALXN.OQ,12/31/2010,30.70535601,30.70535601,100,16.10169492,15.74074074,0,48.7012987,0,34.41558442,0,83.40060545,16.3975782,0
AMAT.OQ,10/28/2018,77.74869181,77.74869181,100,85.29411765,71.75925926,79.54545455,78.30882353,64.47368421,92.27941176,77.48091603,85.88992974,65.16393443,67.82178218
AMAT.OQ,10/29/2017,69.43857615,69.43857615,100,72.01834862,58.24742268,79.375,81.92307692,47.02970297,93.46153846,77.04918033,66.01766359,73.72541148,54.87977369
AMAT.OQ,10/30/2016,66.01133209,66.01133209,100,66.49484536,59.44444444,77.33333333,70.61403509,47.84946237,92.54385965,76.14678899,58.22212656,70.44769694,52.23076923
AMAT.OQ,10/25/2015,60.6148866,60.6148866,100,70.34883721,59.61538462,78.76712329,66.5,5.921052632,94.5,73.93617021,60.35447761,83.42661692,51.33333333
AMAT.OQ,10/26/2014,61.2967552,61.2967552,100,71.34146341,51.33333333,78.08219178,64.67391304,7.575757576,87.36263736,71.59090909,69.65767635,82.31327801,70.12987013
AMAT.OQ,10/27/2013,60.28003607,60.28003607,100,75.625,71.91780822,78.47222222,59.89010989,8.064516129,87.07865169,71.76470588,50.98343685,86.5942029,69.79927007
AMAT.OQ,10/28/2012,65.60573707,65.60573707,100,81.875,84.45945946,78.26086957,70.10869565,10.18518519,90.4494382,72.61904762,60.79545455,89.41115702,69.87179487
AMAT.OQ,10/30/2011,72.61125273,72.61125273,91.66666667,87.5,88.19444444,77.69230769,79.67032967,9.756097561,92.44186047,89.75903614,80.15306122,92.80612245,73.13575526
AMAT.OQ,10/31/2010,74.63568111,74.63568111,100,86.18421053,89.28571429,83.58208955,67.20430108,10.29411765,93.95604396,95.83333333,91.67507568,78.96064581,89.2
AMAT.OQ,10/25/2009,70.14395018,70.14395018,100,87.96296296,92.55319149,85.10638298,64.84375,9.523809524,92.5,95.76271186,63.91484943,89.14849429,77.87810384
AMCR.N,6/30/2018,72.76112789,72.76112789,100,90.42553191,82.55813953,38.75,41.4893617,63.0952381,96.80851064,80.23255814,86,90,81.81818182
AMCR.N,6/30/2017,65.94479308,65.94479308,100,86.25,83.33333333,38.23529412,56.97674419,50,96.51162791,78.75,60.41666667,56.25,73.68421053
AMCR.N,6/30/2016,70.55735696,70.55735696,100,91.25,75.64102564,37.5,77.90697674,59.72222222,96.51162791,88.75,62,74,76.19047619
AMCR.N,6/30/2015,69.34548761,69.34548761,100,84.14634146,75.64102564,39.0625,79.76190476,60.9375,96.42857143,85.8974359,64.58333333,56.25,69.04761905
AMCR.N,6/30/2014,65.21405858,65.21405858,100,83.33333333,74.32432432,40,71.25,48.21428571,96.25,79.72972973,72.5,7.5,71.05263158
AMCR.N,6/30/2013,66.80387496,66.80387496,83.33333333,81.94444444,72.85714286,38.70967742,67.10526316,50,98.68421053,45.94594595,83.33333333,69.04761905,72.5
AMCR.N,6/30/2012,60.05012739,60.05012739,83.33333333,72.05882353,73.4375,41.07142857,59.72222222,38.63636364,93.05555556,42.64705882,72.5,42.5,69.44444444
AMCR.N,6/30/2011,65.67427292,65.67427292,87.5,85.48387097,75,40,56.06060606,47.05882353,92.42424242,28.33333333,92.10526316,50,91.17647059
AMCR.N,6/30/2010,69.39835704,69.39835704,100,94.82758621,75,40.47619048,81.66666667,57.14285714,95,31.48148148,84.375,34.375,96.66666667
AMCR.N,6/30/2009,70.13465945,70.13465945,83.33333333,98.27586207,80.35714286,47.61904762,69.35483871,50,98.38709677,37.03703704,67.85714286,96.42857143,88.46153846
AMD.OQ,12/29/2018,69.53122478,43.09894572,16.66666667,94.53781513,75.46296296,35.22727273,90.07352941,85.96491228,81.98529412,34.73282443,65.43715847,62.35362998,58.60148515
AMD.OQ,12/30/2017,69.52254676,69.52254676,100,95.87155963,75.77319588,35,88.84615385,62.87128713,86.53846154,36.06557377,82.15576074,66.29867523,57.85007072
