"Name","Date","TRESGScore","TRESGCScore","TRESGCControversiesScore","TRESGResourceUseScore","TRESGEmissionsScore","TRESGInnovationScore","TRESGWorkforceScore","TRESGHumanRightsScore","TRESGCommunityScore","TRESGProductResponsibilityScore","TRESGManagementScore","TRESGShareholdersScore","TRESGCSRStrategyScore","Shareprice","TotalLongTermDebt","TotalAssets","TangibleBookValuePerShare","NetIncomeBeforeTaxes","NetIncomeAfterTaxes","TotalCommonSharesOutstanding","Revenue","ResearchAndDevelopment","RDPS","PrimaryCSRscore","SecondaryCSRscore"
"SYK.N","2012-09-30","0.62716","0.62310","0.61905","0.49206","0.57937","0.85714","0.40476","0.30159","0.75397","0.24603","0.96253","0.58368","0.65811","55.66000","1751000000.00000","12777000000.00000","13.04311","444000000.00000","353000000.00000","380200590.00000","2052000000.00000","114000000.00000","0.29984","0.6695235417918","0.4047619047619"
"SYK.N","2012-06-30","0.62716","0.62310","0.61905","0.49206","0.57937","0.85714","0.40476","0.30159","0.75397","0.24603","0.96253","0.58368","0.65811","55.10000","1750000000.00000","12262000000.00000","12.02542","435000000.00000","325000000.00000","380444170.00000","2106000000.00000","116000000.00000","0.30491","0.6695235417918","0.4047619047619"
"SYK.N","2012-03-31","0.62716","0.62310","0.61905","0.49206","0.57937","0.85714","0.40476","0.30159","0.75397","0.24603","0.96253","0.58368","0.65811","55.48000","1751000000.00000","12459000000.00000","11.85248","468000000.00000","350000000.00000","380933030.00000","2161000000.00000","112000000.00000","0.29401","0.6695235417918","0.4047619047619"
"SYK.N","2011-12-31","0.68928","0.39388","0.09848","0.47727","0.62879","0.87879","0.75000","0.34848","0.90152","0.22727","0.87677","0.62323","0.68306","49.71000","1751000000.00000","12146000000.00000","10.94226","433000000.00000","401000000.00000","381000000.00000","2215000000.00000","115000000.00000","0.30184","0.67771921987186","0.75"
"SYK.N","2011-09-30","0.68928","0.39388","0.09848","0.47727","0.62879","0.87879","0.75000","0.34848","0.90152","0.22727","0.87677","0.62323","0.68306","47.13000","1755000000.00000","12083000000.00000","10.61219","431000000.00000","327000000.00000","382672990.00000","2031000000.00000","122000000.00000","0.31881","0.67771921987186","0.75"
"SYK.N","2011-06-30","0.68928","0.39388","0.09848","0.47727","0.62879","0.87879","0.75000","0.34848","0.90152","0.22727","0.87677","0.62323","0.68306","58.69000","996700000.00000","11596400000.00000","11.20779","410000000.00000","309100000.00000","388328150.00000","2045500000.00000","114500000.00000","0.29485","0.67771921987186","0.75"
"SYK.N","2011-03-31","0.68928","0.39388","0.09848","0.47727","0.62879","0.87879","0.75000","0.34848","0.90152","0.22727","0.87677","0.62323","0.68306","60.80000","996600000.00000","11231000000.00000","11.04859","411800000.00000","307400000.00000","388004430.00000","2015200000.00000","110900000.00000","0.28582","0.67771921987186","0.75"
"SYK.N","2010-12-31","0.63544","0.34946","0.06349","0.52381","0.61111","0.91270","0.83333","0.36508","0.80159","0.23810","0.63007","0.74142","0.04266","53.70000","996500000.00000","10895100000.00000","13.80286","379300000.00000","295000000.00000","391100000.00000","1995100000.00000","110700000.00000","0.28305","0.59774310348489","0.83333333333333"
"SYK.N","2010-09-30","0.63544","0.34946","0.06349","0.52381","0.61111","0.91270","0.83333","0.36508","0.80159","0.23810","0.63007","0.74142","0.04266","50.05000","996400000.00000","10771900000.00000","14.36146","461900000.00000","337700000.00000","397000000.00000","1767600000.00000","98600000.00000","0.24836","0.59774310348489","0.83333333333333"
"SYK.N","2010-06-30","0.63544","0.34946","0.06349","0.52381","0.61111","0.91270","0.83333","0.36508","0.80159","0.23810","0.63007","0.74142","0.04266","50.06000","996300000.00000","10060100000.00000","12.99723","442600000.00000","319000000.00000","396900000.00000","1758200000.00000","94600000.00000","0.23835","0.59774310348489","0.83333333333333"
"SYK.N","2010-03-31","0.63544","0.34946","0.06349","0.52381","0.61111","0.91270","0.83333","0.36508","0.80159","0.23810","0.63007","0.74142","0.04266","57.22000","996200000.00000","10098400000.00000","12.73838","445800000.00000","321700000.00000","396698930.00000","1799100000.00000","90000000.00000","0.22687","0.59774310348489","0.83333333333333"
"SYK.N","2009-12-31","0.54871","0.59253","0.63636","0.40909","0.35455","0.13636","0.79091","0.37273","0.91818","0.20909","0.97597","0.35815","0.09437","50.37000","0.00000","9071300000.00000","12.57502","523100000.00000","306000000.00000","397900000.00000","1834200000.00000","89500000.00000","0.22493","0.50257139304619","0.79090909090909"
"SYK.N","2009-09-30","0.54871","0.59253","0.63636","0.40909","0.35455","0.13636","0.79091","0.37273","0.91818","0.20909","0.97597","0.35815","0.09437","45.43000","0.00000","8459200000.00000","13.79432","314400000.00000","229000000.00000","397700000.00000","1653300000.00000","83700000.00000","0.21046","0.50257139304619","0.79090909090909"
"SYK.N","2009-06-30","0.54871","0.59253","0.63636","0.40909","0.35455","0.13636","0.79091","0.37273","0.91818","0.20909","0.97597","0.35815","0.09437","39.74000","0.00000","7923500000.00000","12.86918","400000000.00000","291300000.00000","397500000.00000","1634300000.00000","82600000.00000","0.20780","0.50257139304619","0.79090909090909"
"SYK.N","2009-03-31","0.54871","0.59253","0.63636","0.40909","0.35455","0.13636","0.79091","0.37273","0.91818","0.20909","0.97597","0.35815","0.09437","34.04000","0.00000","7585200000.00000","11.87509","386400000.00000","281100000.00000","397100000.00000","1601300000.00000","80400000.00000","0.20247","0.50257139304619","0.79090909090909"
"SYK.N","2008-12-31","0.41262","0.27402","0.13542","0.17708","0.30208","0.13542","0.11458","0.36458","0.92708","0.35417","0.86553","0.50743","0.18499","39.95000","0.00000","7603300000.00000","11.27952","380100000.00000","277700000.00000","396400000.00000","1718200000.00000","99800000.00000","0.25177","0.46938634681832","0.11458333333333"
"SYK.N","2008-09-30","0.41262","0.27402","0.13542","0.17708","0.30208","0.13542","0.11458","0.36458","0.92708","0.35417","0.86553","0.50743","0.18499","62.30000","0.00000","7574600000.00000","11.97792","376000000.00000","273800000.00000","403734600.00000","1653000000.00000","92600000.00000","0.22936","0.46938634681832","0.11458333333333"
"SYK.N","2008-06-30","0.41262","0.27402","0.13542","0.17708","0.30208","0.13542","0.11458","0.36458","0.92708","0.35417","0.86553","0.50743","0.18499","62.88000","0.00000","8025300000.00000","12.80082","420100000.00000","305800000.00000","412200000.00000","1712600000.00000","90300000.00000","0.21907","0.46938634681832","0.11458333333333"
"SYK.N","2008-03-31","0.41262","0.27402","0.13542","0.17708","0.30208","0.13542","0.11458","0.36458","0.92708","0.35417","0.86553","0.50743","0.18499","65.05000","0.00000","7754100000.00000","12.08159","404000000.00000","290500000.00000","411800000.00000","1634400000.00000","85100000.00000","0.20665","0.46938634681832","0.11458333333333"
"SYK.N","2007-12-31","0.42332","0.51722","0.61111","0.28889","0.35556","0.13333","0.25556","0.43333","0.85556","0.24444","0.67841","0.59895","0.38756","74.72000","0.00000","7354000000.00000","10.83455","384000000.00000","276100000.00000","411000000.00000","1658100000.00000","101800000.00000","0.24769","0.45527533852121","0.25555555555555"
"SYK.N","2007-09-30","0.42332","0.51722","0.61111","0.28889","0.35556","0.13333","0.25556","0.43333","0.85556","0.24444","0.67841","0.59895","0.38756","68.76000","0.00000","6858700000.00000","10.33220","317900000.00000","228700000.00000","410300000.00000","1453200000.00000","96800000.00000","0.23592","0.45527533852121","0.25555555555555"
"SYK.N","2007-06-30","0.42332","0.51722","0.61111","0.28889","0.35556","0.13333","0.25556","0.43333","0.85556","0.24444","0.67841","0.59895","0.38756","63.09000","0.00000","6419900000.00000","9.50964","331800000.00000","240100000.00000","409700000.00000","1463700000.00000","92100000.00000","0.22480","0.45527533852121","0.25555555555555"
"SYK.N","2007-03-31","0.42332","0.51722","0.61111","0.28889","0.35556","0.13333","0.25556","0.43333","0.85556","0.24444","0.67841","0.59895","0.38756","66.32000","100000.00000","6076700000.00000","8.68981","336400000.00000","241800000.00000","409100000.00000","1425500000.00000","84600000.00000","0.20680","0.45527533852121","0.25555555555555"
"SYMC.OQ","2016-12-30","0.81664","0.70335","0.59005","0.91232","0.83649","0.77251","0.85071","0.93128","0.98341","0.79858","0.60283","0.84756","0.98827","23.89000","6358000000.00000","16760000000.00000","-8.31804","-61000000.00000","-56000000.00000","618535000.00000","1041000000.00000","204000000.00000","0.32981","0.81985595120368","0.80589326189986"
"SYMC.OQ","2016-09-30","0.81664","0.70335","0.59005","0.91232","0.83649","0.77251","0.85071","0.93128","0.98341","0.79858","0.60283","0.84756","0.98827","25.10000","6576000000.00000","16864000000.00000","-8.55221","-50000000.00000","-69000000.00000","623348000.00000","979000000.00000","200000000.00000","0.32085","0.81985595120368","0.80589326189986"
"SYMC.OQ","2016-07-01","0.81664","0.70335","0.59005","0.91232","0.83649","0.77251","0.85071","0.93128","0.98341","0.79858","0.60283","0.84756","0.98827","20.54000","2605000000.00000","11530000000.00000","0.32002","97000000.00000","66000000.00000","615588000.00000","884000000.00000","170000000.00000","0.27616","0.81985595120368","0.80589326189986"
"SYMC.OQ","2016-04-01","0.81664","0.70335","0.59005","0.91232","0.83649","0.77251","0.85071","0.93128","0.98341","0.79858","0.60283","0.84756","0.98827","18.38000","2207000000.00000","11767000000.00000","0.13889","116000000.00000","-1013000000.00000","612000000.00000","873000000.00000","177000000.00000","0.28922","0.81985595120368","0.80589326189986"
"SYMC.OQ","2016-01-01","0.83156","0.45656","0.08156","0.90426","0.86170","0.83333","0.89716","0.92199","0.96809","0.92199","0.52006","0.97041","0.96138","16.90643","1740000000.00000","11936000000.00000","2.71537","129000000.00000","114000000.00000","657000000.00000","909000000.00000","174000000.00000","0.26484","0.82661281717493","0.84813444341659"
"SYMC.OQ","2015-10-02","0.83156","0.45656","0.08156","0.90426","0.86170","0.83333","0.89716","0.92199","0.96809","0.92199","0.52006","0.97041","0.96138","15.67468","1740000000.00000","12460000000.00000","-0.77500","87000000.00000","53000000.00000","680000000.00000","906000000.00000","199000000.00000","0.29265","0.82661281717493","0.84813444341659"
"SYMC.OQ","2015-07-03","0.83156","0.45656","0.08156","0.90426","0.86170","0.83333","0.89716","0.92199","0.96809","0.92199","0.52006","0.97041","0.96138","18.71784","1741000000.00000","12784000000.00000","-0.80263","173000000.00000","117000000.00000","684000000.00000","1499000000.00000","284000000.00000","0.41520","0.82661281717493","0.84813444341659"
"SYMC.OQ","2015-04-03","0.83156","0.45656","0.08156","0.90426","0.86170","0.83333","0.89716","0.92199","0.96809","0.92199","0.52006","0.97041","0.96138","18.81042","1746000000.00000","13233000000.00000","3.30994","-58000000.00000","55000000.00000","684000000.00000","899000000.00000","208000000.00000","0.30409","0.82661281717493","0.84813444341659"
"SYMC.OQ","2014-10-03","0.84488","0.45419","0.06349","0.91667","0.84524","0.80952","0.90079","0.92460","0.97222","0.90476","0.60213","0.97510","0.97917","18.92715","1745000000.00000","12883000000.00000","-0.94617","333000000.00000","244000000.00000","690147430.00000","1617000000.00000","276000000.00000","0.39991","0.84987490007089","0.82815734989648"
"SYMC.OQ","2014-07-04","0.84488","0.45419","0.06349","0.91667","0.84524","0.80952","0.90079","0.92460","0.97222","0.90476","0.60213","0.97510","0.97917","18.43606","2095000000.00000","13164000000.00000","-1.11229","305000000.00000","236000000.00000","690468700.00000","1735000000.00000","308000000.00000","0.44607","0.84987490007089","0.82815734989648"
"SYMC.OQ","2014-03-28","0.84488","0.45419","0.06349","0.91667","0.84524","0.80952","0.90079","0.92460","0.97222","0.90476","0.60213","0.97510","0.97917","16.07721","2095000000.00000","13539000000.00000","-1.19281","298000000.00000","217000000.00000","695000000.00000","1625000000.00000","278000000.00000","0.40000","0.84987490007089","0.82815734989648"
"SYMC.OQ","2013-12-27","0.90849","0.53903","0.16957","0.92609","0.85652","0.79565","0.94348","0.92174","0.97826","0.89565","0.90052","0.96959","0.97680","18.98351","2094000000.00000","13258000000.00000","-1.29943","387000000.00000","283000000.00000","698000000.00000","1705000000.00000","252000000.00000","0.36103","0.9327092562301","0.82741020793951"
"SYMC.OQ","2013-09-27","0.90849","0.53903","0.16957","0.92609","0.85652","0.79565","0.94348","0.92174","0.97826","0.89565","0.90052","0.96959","0.97680","19.92544","2094000000.00000","12914000000.00000","-1.51003","251000000.00000","241000000.00000","698000000.00000","1637000000.00000","248000000.00000","0.35530","0.9327092562301","0.82741020793951"
"SYMC.OQ","2013-06-28","0.90849","0.53903","0.16957","0.92609","0.85652","0.79565","0.94348","0.92174","0.97826","0.89565","0.90052","0.96959","0.97680","18.08988","2094000000.00000","13151000000.00000","-1.76791","220000000.00000","157000000.00000","698000000.00000","1709000000.00000","262000000.00000","0.37536","0.9327092562301","0.82741020793951"
"SYMC.OQ","2013-03-29","0.90849","0.53903","0.16957","0.92609","0.85652","0.79565","0.94348","0.92174","0.97826","0.89565","0.90052","0.96959","0.97680","19.86908","2094000000.00000","14508000000.00000","-1.92264","233000000.00000","190000000.00000","698000000.00000","1748000000.00000","267000000.00000","0.38252","0.9327092562301","0.82741020793951"
"SYMC.OQ","2012-12-28","0.87651","0.49852","0.12054","0.86161","0.87054","0.81250","0.97768","0.89732","0.98661","0.91518","0.75719","0.88244","0.94353","15.14333","2094000000.00000","13962000000.00000","-2.54212","290000000.00000","216000000.00000","689188740.00000","1791000000.00000","249000000.00000","0.36129","0.88658620182252","0.84277950310559"
"SYMC.OQ","2012-09-28","0.87651","0.49852","0.12054","0.86161","0.87054","0.81250","0.97768","0.89732","0.98661","0.91518","0.75719","0.88244","0.94353","14.49123","2093000000.00000","13463000000.00000","-2.75111","265000000.00000","189000000.00000","693902080.00000","1699000000.00000","247000000.00000","0.35596","0.88658620182252","0.84277950310559"
"SYMC.OQ","2012-06-29","0.87651","0.49852","0.12054","0.86161","0.87054","0.81250","0.97768","0.89732","0.98661","0.91518","0.75719","0.88244","0.94353","11.76205","2093000000.00000","13556000000.00000","-2.96465","218000000.00000","160000000.00000","702950450.00000","1668000000.00000","249000000.00000","0.35422","0.88658620182252","0.84277950310559"
"SYMC.OQ","2012-03-30","0.87651","0.49852","0.12054","0.86161","0.87054","0.81250","0.97768","0.89732","0.98661","0.91518","0.75719","0.88244","0.94353","15.05478","2039000000.00000","13020000000.00000","-2.85773","691000000.00000","559000000.00000","724000000.00000","1681000000.00000","241000000.00000","0.33287","0.88658620182252","0.84277950310559"
"SYMC.OQ","2011-12-30","0.82267","0.45780","0.09292","0.94248","0.97788","0.80973","0.95133","0.91593","0.98673","0.92035","0.40010","0.81085","0.95588","12.59932","2025000000.00000","12183000000.00000","-3.36558","273000000.00000","241000000.00000","729443620.00000","1715000000.00000","242000000.00000","0.33176","0.80033534067218","0.89746056175452"
"SYMC.OQ","2011-09-30","0.82267","0.45780","0.09292","0.94248","0.97788","0.80973","0.95133","0.91593","0.98673","0.92035","0.40010","0.81085","0.95588","13.12261","2012000000.00000","11835000000.00000","-3.60300","249000000.00000","182000000.00000","737162810.00000","1681000000.00000","247000000.00000","0.33507","0.80033534067218","0.89746056175452"
"SYMC.OQ","2011-07-01","0.82267","0.45780","0.09292","0.94248","0.97788","0.80973","0.95133","0.91593","0.98673","0.92035","0.40010","0.81085","0.95588","15.87595","1999000000.00000","12023000000.00000","-3.68925","257000000.00000","190000000.00000","749745680.00000","1653000000.00000","239000000.00000","0.31877","0.80033534067218","0.89746056175452"
"SYMC.OQ","2011-04-01","0.82267","0.45780","0.09292","0.94248","0.97788","0.80973","0.95133","0.91593","0.98673","0.92035","0.40010","0.81085","0.95588","14.92596","1987000000.00000","12719000000.00000","-3.26781","196000000.00000","166000000.00000","758000000.00000","1673000000.00000","226000000.00000","0.29815","0.80033534067218","0.89746056175452"
